,Customer_ID,Order_ID,Order_Date,Ship_Date,Ship_Mode,Product_ID,Quantity
6166,PS-19045,CA-2017-133865,2017-05-08,2017-05-12,Standard Class,TEC-CO-10001046,6
6167,MD-17350,CA-2017-149181,2017-05-08,2017-05-12,Standard Class,FUR-CH-10004540,2
6168,DJ-13510,CA-2017-156895,2017-05-08,2017-05-12,Standard Class,FUR-CH-10003535,3
6169,AB-10060,CA-2017-159688,2017-05-07,2017-05-12,Standard Class,TEC-AC-10000736,1
6170,MM-18055,US-2017-104451,2017-05-08,2017-05-12,Second Class,OFF-AP-10000692,4
6209,TS-21370,US-2017-139647,2017-05-11,2017-05-13,First Class,FUR-BO-10004467,7
6237,CA-12775,CA-2017-122175,2017-05-12,2017-05-14,Second Class,TEC-AC-10004859,5
6238,CA-12775,CA-2017-122175,2017-05-12,2017-05-14,Second Class,FUR-FU-10000719,5
6239,CA-12775,CA-2017-122175,2017-05-12,2017-05-14,Second Class,OFF-LA-10002271,2
6240,CA-12775,CA-2017-122175,2017-05-12,2017-05-14,Second Class,OFF-SU-10004661,2
6241,PJ-19015,CA-2017-143686,2017-05-14,2017-05-14,Same Day,FUR-FU-10000794,2
6242,PJ-19015,CA-2017-143686,2017-05-14,2017-05-14,Same Day,TEC-AC-10001838,7
6268,GT-14710,CA-2017-161774,2017-05-14,2017-05-15,First Class,OFF-AR-10001446,5
6269,GT-14710,CA-2017-161774,2017-05-14,2017-05-15,First Class,FUR-CH-10003981,5
6270,GT-14710,CA-2017-161774,2017-05-14,2017-05-15,First Class,OFF-PA-10000300,3
6271,GT-14710,CA-2017-161774,2017-05-14,2017-05-15,First Class,OFF-PA-10003134,2
6272,GT-14710,CA-2017-161774,2017-05-14,2017-05-15,First Class,TEC-PH-10004071,1
6273,AC-10420,US-2017-158218,2017-05-12,2017-05-15,Second Class,OFF-ST-10000563,5
6274,AC-10420,US-2017-158218,2017-05-12,2017-05-15,Second Class,OFF-BI-10002133,4
6312,ZC-21910,CA-2017-115322,2017-05-11,2017-05-16,Second Class,OFF-AR-10004456,3
6313,JH-15910,CA-2017-152226,2017-05-12,2017-05-16,Standard Class,OFF-LA-10000443,2
6354,CK-12205,CA-2017-104577,2017-05-12,2017-05-17,Standard Class,OFF-PA-10000659,5
6355,MH-18115,CA-2017-137785,2017-05-13,2017-05-17,Standard Class,FUR-CH-10001482,5
6356,JK-16120,CA-2017-140298,2017-05-11,2017-05-17,Standard Class,FUR-FU-10001967,1
6357,JK-16120,CA-2017-140298,2017-05-11,2017-05-17,Standard Class,OFF-AR-10003481,2
6358,JK-16120,CA-2017-140298,2017-05-11,2017-05-17,Standard Class,OFF-PA-10003657,2
6359,JK-16120,CA-2017-140298,2017-05-11,2017-05-17,Standard Class,OFF-ST-10004180,2
6360,BM-11650,CA-2017-149048,2017-05-13,2017-05-17,Standard Class,OFF-ST-10000078,2
6361,BM-11650,CA-2017-149048,2017-05-13,2017-05-17,Standard Class,OFF-BI-10004632,3
6362,BM-11650,CA-2017-149048,2017-05-13,2017-05-17,Standard Class,OFF-PA-10001752,3
6363,BM-11650,CA-2017-149048,2017-05-13,2017-05-17,Standard Class,TEC-PH-10002310,3
6364,BM-11650,CA-2017-149048,2017-05-13,2017-05-17,Standard Class,OFF-EN-10003296,2
6365,AJ-10780,US-2017-133361,2017-05-14,2017-05-17,First Class,OFF-AR-10003045,5
6366,AJ-10780,US-2017-133361,2017-05-14,2017-05-17,First Class,OFF-LA-10004544,5
6367,AJ-10780,US-2017-133361,2017-05-14,2017-05-17,First Class,OFF-AR-10001919,2
6368,AJ-10780,US-2017-133361,2017-05-14,2017-05-17,First Class,FUR-CH-10003298,2
6369,AJ-10780,US-2017-133361,2017-05-14,2017-05-17,First Class,TEC-AC-10003280,3
6370,AJ-10780,US-2017-133361,2017-05-14,2017-05-17,First Class,OFF-AR-10003338,5
6387,JA-15970,CA-2017-102414,2017-05-15,2017-05-18,Second Class,OFF-BI-10004465,2
6388,JA-15970,CA-2017-102414,2017-05-15,2017-05-18,Second Class,OFF-PA-10002333,3
6389,JA-15970,CA-2017-102414,2017-05-15,2017-05-18,Second Class,TEC-PH-10002923,1
6390,FH-14275,CA-2017-104318,2017-05-13,2017-05-18,Standard Class,OFF-AP-10000358,2
6391,AH-10465,CA-2017-115546,2017-05-14,2017-05-18,Standard Class,TEC-PH-10002834,3
6392,AH-10465,CA-2017-115546,2017-05-14,2017-05-18,Standard Class,OFF-ST-10002214,2
6393,CS-12175,CA-2017-117632,2017-05-12,2017-05-18,Standard Class,OFF-BI-10001900,4
6394,CS-12175,CA-2017-117632,2017-05-12,2017-05-18,Standard Class,OFF-SU-10000157,2
6395,CS-12175,CA-2017-117632,2017-05-12,2017-05-18,Standard Class,FUR-TA-10001520,5
6396,CS-12175,CA-2017-117632,2017-05-12,2017-05-18,Standard Class,OFF-AP-10004868,1
6397,CW-11905,CA-2017-161655,2017-05-13,2017-05-18,Second Class,OFF-BI-10002082,9
6398,JM-15865,CA-2017-166576,2017-05-16,2017-05-18,First Class,OFF-ST-10002574,2
6399,DP-13000,US-2017-154872,2017-05-14,2017-05-18,Standard Class,OFF-LA-10000973,2
6400,DP-13000,US-2017-154872,2017-05-14,2017-05-18,Standard Class,OFF-PA-10000483,1
6401,DP-13000,US-2017-154872,2017-05-14,2017-05-18,Standard Class,OFF-BI-10003007,5
6436,KB-16585,CA-2017-129357,2017-05-14,2017-05-19,Standard Class,OFF-PA-10003228,9
6437,KB-16585,CA-2017-129357,2017-05-14,2017-05-19,Standard Class,OFF-SU-10004498,5
6438,TB-21355,CA-2017-159464,2017-05-18,2017-05-19,First Class,TEC-PH-10002185,5
6439,TB-21355,CA-2017-159464,2017-05-18,2017-05-19,First Class,OFF-BI-10000315,6
6440,TB-21355,CA-2017-159464,2017-05-18,2017-05-19,First Class,OFF-AP-10001492,2
6441,TB-21355,CA-2017-159464,2017-05-18,2017-05-19,First Class,FUR-BO-10003546,3
6442,TB-21355,CA-2017-159464,2017-05-18,2017-05-19,First Class,TEC-PH-10002350,2
6443,JP-16135,US-2017-106796,2017-05-12,2017-05-19,Standard Class,OFF-AR-10003504,3
6444,JC-15775,US-2017-120607,2017-05-19,2017-05-19,Same Day,OFF-PA-10003129,4
6476,RB-19795,CA-2017-100748,2017-05-13,2017-05-20,Standard Class,OFF-LA-10000240,8
6477,AB-10105,CA-2017-121643,2017-05-18,2017-05-20,First Class,TEC-PH-10002200,2
6478,AR-10405,CA-2017-149468,2017-05-20,2017-05-20,Same Day,OFF-BI-10002225,2
6479,JF-15295,US-2017-110604,2017-05-15,2017-05-20,Standard Class,FUR-CH-10002017,2
6480,JF-15295,US-2017-110604,2017-05-15,2017-05-20,Standard Class,FUR-CH-10004287,1
6481,JF-15295,US-2017-110604,2017-05-15,2017-05-20,Standard Class,FUR-FU-10000076,2
6482,JD-16015,US-2017-152569,2017-05-15,2017-05-20,Standard Class,TEC-PH-10002185,2
6483,JD-16015,US-2017-152569,2017-05-15,2017-05-20,Standard Class,OFF-PA-10001736,2
6530,BC-11125,CA-2017-113530,2017-05-19,2017-05-21,Second Class,OFF-AR-10001315,2
6531,BC-11125,CA-2017-113530,2017-05-19,2017-05-21,Second Class,TEC-AC-10001465,1
6532,BC-11125,CA-2017-113530,2017-05-19,2017-05-21,Second Class,OFF-AR-10000122,1
6533,BC-11125,CA-2017-113530,2017-05-19,2017-05-21,Second Class,FUR-CH-10002647,12
6534,EJ-14155,CA-2017-133641,2017-05-14,2017-05-21,Standard Class,OFF-EN-10004955,9
6576,NC-18340,CA-2017-111332,2017-05-20,2017-05-22,Second Class,OFF-AR-10001374,4
6577,NC-18340,CA-2017-111332,2017-05-20,2017-05-22,Second Class,OFF-AR-10001953,3
6578,NC-18340,CA-2017-111332,2017-05-20,2017-05-22,Second Class,OFF-AR-10000657,10
6579,NC-18340,CA-2017-111332,2017-05-20,2017-05-22,Second Class,OFF-FA-10001843,3
6580,NC-18340,CA-2017-111332,2017-05-20,2017-05-22,Second Class,OFF-ST-10003816,4
6581,BH-11710,CA-2017-112865,2017-05-18,2017-05-22,Standard Class,TEC-AC-10000387,3
6582,PP-18955,CA-2017-117401,2017-05-18,2017-05-22,Second Class,OFF-AP-10000938,7
6583,PP-18955,CA-2017-117401,2017-05-18,2017-05-22,Second Class,OFF-BI-10001267,7
6584,PP-18955,CA-2017-117401,2017-05-18,2017-05-22,Second Class,TEC-PH-10003555,5
6585,BM-11575,CA-2017-155642,2017-05-18,2017-05-22,Standard Class,FUR-FU-10001918,1
6586,BM-11575,CA-2017-155642,2017-05-18,2017-05-22,Standard Class,FUR-FU-10004973,3
6606,SG-20890,CA-2017-112536,2017-05-18,2017-05-23,Standard Class,OFF-BI-10003712,7
6607,SG-20890,CA-2017-112536,2017-05-18,2017-05-23,Standard Class,OFF-ST-10004835,2
6608,SG-20890,CA-2017-112536,2017-05-18,2017-05-23,Standard Class,OFF-BI-10002571,1
6609,TS-21340,CA-2017-117863,2017-05-18,2017-05-23,Standard Class,FUR-FU-10002456,2
6610,TS-21340,CA-2017-117863,2017-05-18,2017-05-23,Standard Class,OFF-BI-10000605,1
6611,ND-18460,CA-2017-127803,2017-05-19,2017-05-23,Standard Class,OFF-BI-10001787,4
6612,SC-20380,CA-2017-138975,2017-05-19,2017-05-23,Standard Class,TEC-AC-10003441,4
6613,SC-20380,CA-2017-138975,2017-05-19,2017-05-23,Standard Class,TEC-PH-10004389,3
6614,SC-20380,CA-2017-138975,2017-05-19,2017-05-23,Standard Class,FUR-BO-10004695,9
6615,SC-20380,CA-2017-138975,2017-05-19,2017-05-23,Standard Class,OFF-PA-10000100,7
6616,AT-10735,CA-2017-153787,2017-05-19,2017-05-23,Standard Class,OFF-AP-10001563,2
6617,PJ-18835,US-2017-108700,2017-05-19,2017-05-23,Standard Class,OFF-PA-10004733,6
6650,AH-10075,CA-2017-145702,2017-05-19,2017-05-24,Second Class,FUR-CH-10001482,3
6651,AH-10075,CA-2017-145702,2017-05-19,2017-05-24,Second Class,OFF-PA-10001526,7
6652,CC-12430,CA-2017-166695,2017-05-20,2017-05-24,Standard Class,FUR-FU-10002191,1
6653,CC-12430,CA-2017-166695,2017-05-20,2017-05-24,Standard Class,TEC-MA-10003176,1
6654,CC-12430,CA-2017-166695,2017-05-20,2017-05-24,Standard Class,FUR-CH-10000225,8
6655,RS-19765,US-2017-100048,2017-05-19,2017-05-24,Standard Class,TEC-PH-10003012,2
6656,RS-19765,US-2017-100048,2017-05-19,2017-05-24,Standard Class,TEC-AC-10001606,3
6657,RS-19765,US-2017-100048,2017-05-19,2017-05-24,Standard Class,OFF-AP-10001154,6
6658,SA-20830,US-2017-147998,2017-05-19,2017-05-24,Standard Class,OFF-BI-10002082,5
6694,TB-21625,CA-2017-120168,2017-05-25,2017-05-25,Same Day,OFF-BI-10004519,5
6695,TB-21625,CA-2017-120168,2017-05-25,2017-05-25,Same Day,TEC-AC-10002167,8
6696,TB-21625,CA-2017-120168,2017-05-25,2017-05-25,Same Day,FUR-FU-10000732,3
6697,TB-21625,CA-2017-120168,2017-05-25,2017-05-25,Same Day,OFF-FA-10000936,1
6698,JF-15295,CA-2017-122077,2017-05-19,2017-05-25,Standard Class,TEC-PH-10003811,1
6699,JF-15295,CA-2017-122077,2017-05-19,2017-05-25,Standard Class,OFF-LA-10004178,4
6700,EH-13945,CA-2017-153080,2017-05-22,2017-05-25,Second Class,TEC-AC-10002331,7
6701,RL-19615,US-2017-151127,2017-05-22,2017-05-25,First Class,OFF-AR-10002445,7
6739,VF-21715,CA-2017-130106,2017-05-22,2017-05-26,Standard Class,OFF-AR-10003651,3
6740,VF-21715,CA-2017-130106,2017-05-22,2017-05-26,Standard Class,OFF-AR-10003732,1
6741,JG-15805,CA-2017-167899,2017-05-21,2017-05-26,Standard Class,FUR-FU-10004071,5
6742,JG-15805,CA-2017-167899,2017-05-21,2017-05-26,Standard Class,OFF-AR-10001988,3
6743,LE-16810,US-2017-150595,2017-05-22,2017-05-26,Standard Class,OFF-SU-10000381,3
6744,LE-16810,US-2017-150595,2017-05-22,2017-05-26,Standard Class,OFF-BI-10003274,2
6745,LE-16810,US-2017-150595,2017-05-22,2017-05-26,Standard Class,FUR-CH-10000513,2
6746,RD-19480,US-2017-166688,2017-05-20,2017-05-26,Standard Class,OFF-AP-10000358,5
6747,RD-19480,US-2017-166688,2017-05-20,2017-05-26,Standard Class,OFF-BI-10004040,2
6748,RD-19480,US-2017-166688,2017-05-20,2017-05-26,Standard Class,TEC-PH-10004094,9
6774,KL-16645,CA-2017-164042,2017-05-23,2017-05-27,Standard Class,OFF-AP-10001947,5
6775,KL-16645,CA-2017-164042,2017-05-23,2017-05-27,Standard Class,OFF-ST-10002301,3
6776,KL-16645,CA-2017-164042,2017-05-23,2017-05-27,Standard Class,OFF-BI-10001922,1
6777,KL-16645,CA-2017-164042,2017-05-23,2017-05-27,Standard Class,OFF-FA-10000840,2
6855,KC-16675,CA-2017-123687,2017-05-26,2017-05-29,First Class,OFF-AP-10002670,3
6856,KC-16675,CA-2017-123687,2017-05-26,2017-05-29,First Class,OFF-SU-10004498,2
6857,EH-13945,CA-2017-160458,2017-05-27,2017-05-29,Second Class,OFF-PA-10001166,5
6858,MH-18115,CA-2017-161088,2017-05-25,2017-05-29,Standard Class,OFF-BI-10002824,2
6859,VS-21820,CA-2017-167003,2017-05-23,2017-05-29,Standard Class,FUR-TA-10001520,3
6860,JG-15160,US-2017-116897,2017-05-27,2017-05-29,First Class,FUR-FU-10004963,4
6861,JG-15160,US-2017-116897,2017-05-27,2017-05-29,First Class,OFF-ST-10000025,5
6862,JG-15160,US-2017-116897,2017-05-27,2017-05-29,First Class,TEC-PH-10004389,3
6880,PO-18865,CA-2017-140088,2017-05-28,2017-05-30,Second Class,FUR-CH-10000863,2
6881,BM-11785,CA-2017-152968,2017-05-26,2017-05-30,Standard Class,TEC-AC-10000521,2
6906,CD-11920,CA-2017-107853,2017-05-26,2017-05-31,Standard Class,OFF-PA-10000520,2
6907,BD-11725,CA-2017-125472,2017-05-30,2017-05-31,First Class,OFF-BI-10000591,1
6908,BD-11725,CA-2017-125472,2017-05-30,2017-05-31,First Class,FUR-BO-10000330,2
6909,BD-11725,CA-2017-125472,2017-05-30,2017-05-31,First Class,FUR-FU-10001731,3
6910,RP-19855,CA-2017-134152,2017-05-27,2017-05-31,Standard Class,OFF-AR-10004062,3
6911,RP-19855,CA-2017-134152,2017-05-27,2017-05-31,Standard Class,TEC-AC-10004510,6
6912,LO-17170,CA-2017-141572,2017-05-28,2017-05-31,Second Class,FUR-FU-10001185,8
6940,MD-17860,CA-2017-100055,2017-05-28,2017-06-01,Standard Class,OFF-AP-10001469,3
6941,MD-17860,CA-2017-100055,2017-05-28,2017-06-01,Standard Class,FUR-FU-10001473,2
6942,JL-15505,CA-2017-112473,2017-05-25,2017-06-01,Standard Class,OFF-ST-10002182,3
6943,AM-10360,CA-2017-161340,2017-05-28,2017-06-01,Standard Class,OFF-PA-10002464,3
6944,AM-10360,CA-2017-161340,2017-05-28,2017-06-01,Standard Class,FUR-BO-10004709,4
6945,JH-15910,US-2017-112613,2017-05-28,2017-06-01,Standard Class,TEC-PH-10001536,4
6963,JO-15550,CA-2017-144568,2017-05-29,2017-06-02,Standard Class,OFF-FA-10004395,5
6964,CM-11815,CA-2017-145765,2017-05-28,2017-06-02,Standard Class,TEC-AC-10000844,4
6965,CM-11815,CA-2017-145765,2017-05-28,2017-06-02,Standard Class,OFF-PA-10001534,3
6966,CM-11815,CA-2017-145765,2017-05-28,2017-06-02,Standard Class,TEC-PH-10001305,5
6967,TH-21235,US-2017-118556,2017-05-28,2017-06-02,Second Class,OFF-BI-10004364,3
6968,TH-21235,US-2017-118556,2017-05-28,2017-06-02,Second Class,FUR-CH-10001146,3
6969,DW-13480,US-2017-132297,2017-05-27,2017-06-02,Standard Class,TEC-PH-10002834,3
6970,DW-13480,US-2017-132297,2017-05-27,2017-06-02,Standard Class,OFF-BI-10003364,2
6991,FH-14350,CA-2017-106831,2017-06-01,2017-06-03,First Class,OFF-PA-10000682,6
6992,FH-14350,CA-2017-106831,2017-06-01,2017-06-03,First Class,TEC-PH-10001700,4
6993,FH-14350,CA-2017-106831,2017-06-01,2017-06-03,First Class,OFF-BI-10003429,2
6994,KA-16525,CA-2017-116498,2017-05-30,2017-06-03,Standard Class,OFF-AR-10003405,6
6995,MG-17890,CA-2017-121125,2017-05-30,2017-06-03,Standard Class,FUR-FU-10000820,1
6996,MG-17890,CA-2017-121125,2017-05-30,2017-06-03,Standard Class,TEC-PH-10001619,1
6997,MG-17890,CA-2017-121125,2017-05-30,2017-06-03,Standard Class,TEC-AC-10002323,2
6998,HW-14935,CA-2017-121559,2017-06-01,2017-06-03,Second Class,OFF-AP-10002945,8
6999,HW-14935,CA-2017-121559,2017-06-01,2017-06-03,Second Class,TEC-AC-10004568,3
7000,HW-14935,CA-2017-121559,2017-06-01,2017-06-03,Second Class,TEC-AC-10001714,1
7001,HW-14935,CA-2017-121559,2017-06-01,2017-06-03,Second Class,FUR-CH-10003746,6
7002,HW-14935,CA-2017-121559,2017-06-01,2017-06-03,Second Class,OFF-BI-10002072,2
7003,DN-13690,CA-2017-136882,2017-05-27,2017-06-03,Standard Class,FUR-FU-10003664,5
7004,KT-16480,CA-2017-142461,2017-05-30,2017-06-03,Second Class,FUR-BO-10001811,1
7005,BW-11110,CA-2017-151855,2017-05-27,2017-06-03,Standard Class,OFF-BI-10004209,5
7006,BW-11110,CA-2017-151855,2017-05-27,2017-06-03,Standard Class,TEC-AC-10002380,3
7007,CS-11860,CA-2017-158883,2017-06-02,2017-06-03,Same Day,OFF-PA-10004733,4
7029,GT-14755,CA-2017-104745,2017-05-29,2017-06-04,Standard Class,OFF-ST-10002205,3
7030,GT-14755,CA-2017-104745,2017-05-29,2017-06-04,Standard Class,OFF-PA-10002036,5
7031,SM-20950,CA-2017-120614,2017-05-30,2017-06-04,Standard Class,OFF-PA-10004911,4
7032,ML-17410,CA-2017-121580,2017-05-29,2017-06-04,Standard Class,OFF-PA-10004082,1
7033,ML-17410,CA-2017-121580,2017-05-29,2017-06-04,Standard Class,FUR-FU-10003981,3
7034,ML-17410,CA-2017-121580,2017-05-29,2017-06-04,Standard Class,OFF-AP-10001564,2
7035,ML-17410,CA-2017-121580,2017-05-29,2017-06-04,Standard Class,OFF-BI-10000632,1
7036,EH-14005,CA-2017-133095,2017-06-04,2017-06-04,Same Day,OFF-BI-10002353,7
7037,EH-14005,CA-2017-133095,2017-06-04,2017-06-04,Same Day,OFF-BI-10004141,3
7072,DO-13435,CA-2017-140760,2017-06-02,2017-06-05,Second Class,OFF-PA-10002479,6
7073,DO-13435,CA-2017-140760,2017-06-02,2017-06-05,Second Class,OFF-EN-10001141,5
7074,CV-12805,CA-2017-146493,2017-06-01,2017-06-05,Standard Class,OFF-BI-10003676,5
7075,HZ-14950,CA-2017-168739,2017-05-29,2017-06-05,Standard Class,FUR-FU-10003919,4
7076,BB-10990,US-2017-112928,2017-06-01,2017-06-05,Second Class,OFF-AP-10002287,5
7099,AB-10105,CA-2017-126788,2017-06-05,2017-06-06,First Class,TEC-PH-10001619,3
7100,AB-10255,CA-2017-127705,2017-06-02,2017-06-06,Standard Class,TEC-PH-10000347,1
7101,AB-10255,CA-2017-127705,2017-06-02,2017-06-06,Standard Class,OFF-ST-10004507,2
7102,BW-11065,CA-2017-157413,2017-06-01,2017-06-06,Standard Class,OFF-ST-10002756,3
7126,HK-14890,CA-2017-126382,2017-06-03,2017-06-07,Standard Class,FUR-FU-10002960,7
7127,MO-17800,CA-2017-145506,2017-06-03,2017-06-07,Standard Class,OFF-ST-10004963,9
7128,SS-20140,CA-2017-145772,2017-06-03,2017-06-07,Standard Class,TEC-AC-10003038,5
7129,SS-20140,CA-2017-145772,2017-06-03,2017-06-07,Standard Class,OFF-PA-10001593,2
7130,SS-20140,CA-2017-145772,2017-06-03,2017-06-07,Standard Class,OFF-BI-10002049,1
7131,EM-14065,CA-2017-149720,2017-06-04,2017-06-07,Second Class,FUR-FU-10002501,6
7157,DC-12850,CA-2017-100426,2017-06-04,2017-06-08,Standard Class,OFF-PA-10002870,2
7158,JD-15790,CA-2017-143294,2017-06-02,2017-06-08,Standard Class,OFF-PA-10000743,2
7159,GD-14590,CA-2017-150420,2017-06-03,2017-06-08,Standard Class,TEC-AC-10004975,10
7160,ML-18040,CA-2017-158953,2017-06-04,2017-06-08,Standard Class,OFF-BI-10002557,7
7181,KN-16390,CA-2017-113908,2017-06-03,2017-06-09,Standard Class,OFF-PA-10004156,4
7182,KN-16390,CA-2017-113908,2017-06-03,2017-06-09,Standard Class,TEC-MA-10003173,6
7183,KN-16390,CA-2017-113908,2017-06-03,2017-06-09,Standard Class,FUR-TA-10001932,2
7184,NS-18640,CA-2017-141614,2017-06-05,2017-06-09,Standard Class,OFF-PA-10002787,4
7210,NC-18625,CA-2017-100951,2017-06-09,2017-06-10,First Class,OFF-ST-10001496,5
7211,TH-21235,CA-2017-132682,2017-06-08,2017-06-10,Second Class,TEC-PH-10004042,3
7212,TH-21235,CA-2017-132682,2017-06-08,2017-06-10,Second Class,OFF-PA-10000474,3
7213,TH-21235,CA-2017-132682,2017-06-08,2017-06-10,Second Class,OFF-SU-10004231,3
7214,NR-18550,CA-2017-140872,2017-06-03,2017-06-10,Standard Class,TEC-PH-10000441,5
7215,NR-18550,CA-2017-140872,2017-06-03,2017-06-10,Standard Class,OFF-AP-10003622,2
7216,NR-18550,CA-2017-140872,2017-06-03,2017-06-10,Standard Class,TEC-AC-10003832,1
7217,NR-18550,CA-2017-140872,2017-06-03,2017-06-10,Standard Class,OFF-BI-10002432,3
7218,NR-18550,CA-2017-140872,2017-06-03,2017-06-10,Standard Class,FUR-BO-10002824,2
7219,NR-18550,CA-2017-140872,2017-06-03,2017-06-10,Standard Class,OFF-AP-10002287,7
7220,NR-18550,CA-2017-140872,2017-06-03,2017-06-10,Standard Class,OFF-PA-10000809,3
7221,NR-18550,CA-2017-140872,2017-06-03,2017-06-10,Standard Class,TEC-AC-10002942,2
7222,CT-11995,CA-2017-158106,2017-06-04,2017-06-10,Standard Class,OFF-AR-10002255,3
7223,LW-16990,CA-2017-158407,2017-06-04,2017-06-10,Standard Class,TEC-PH-10001819,2
7224,LW-16990,CA-2017-158407,2017-06-04,2017-06-10,Standard Class,FUR-FU-10001967,2
7225,MG-17680,US-2017-109316,2017-06-08,2017-06-10,First Class,TEC-PH-10000307,2
7226,MG-17680,US-2017-109316,2017-06-08,2017-06-10,First Class,FUR-BO-10004834,2
7227,CL-11890,US-2017-131583,2017-06-10,2017-06-10,Same Day,OFF-PA-10000380,6
7228,GH-14410,US-2017-131849,2017-06-06,2017-06-10,Standard Class,OFF-ST-10002957,5
7229,GH-14410,US-2017-131849,2017-06-06,2017-06-10,Standard Class,FUR-FU-10004164,1
7249,DV-13465,US-2017-152002,2017-06-11,2017-06-11,Same Day,OFF-PA-10000357,3
7277,BC-11125,US-2017-120418,2017-06-11,2017-06-12,First Class,OFF-AR-10001955,1
7278,BC-11125,US-2017-120418,2017-06-11,2017-06-12,First Class,OFF-ST-10002370,4
7279,BC-11125,US-2017-120418,2017-06-11,2017-06-12,First Class,OFF-ST-10001809,3
7280,BC-11125,US-2017-120418,2017-06-11,2017-06-12,First Class,FUR-CH-10001394,1
7281,BC-11125,US-2017-120418,2017-06-11,2017-06-12,First Class,OFF-AR-10002956,5
7282,Dl-13600,US-2017-155299,2017-06-08,2017-06-12,Standard Class,OFF-AP-10002203,2
7310,TB-21400,CA-2017-134565,2017-06-11,2017-06-13,Second Class,OFF-ST-10004804,2
7311,TB-21400,CA-2017-134565,2017-06-11,2017-06-13,Second Class,OFF-PA-10004243,2
7312,TB-21400,CA-2017-134565,2017-06-11,2017-06-13,Second Class,OFF-BI-10001759,6
7313,TB-21400,CA-2017-134565,2017-06-11,2017-06-13,Second Class,FUR-BO-10001519,3
7314,TB-21400,CA-2017-134565,2017-06-11,2017-06-13,Second Class,TEC-MA-10001570,5
7315,GZ-14545,CA-2017-137001,2017-06-10,2017-06-13,Second Class,OFF-AR-10001231,7
7316,MT-18070,CA-2017-140963,2017-06-10,2017-06-13,First Class,FUR-BO-10001337,5
7317,MT-18070,CA-2017-140963,2017-06-10,2017-06-13,First Class,OFF-LA-10003923,2
7318,MT-18070,CA-2017-140963,2017-06-10,2017-06-13,First Class,TEC-PH-10001924,5
7319,BW-11200,CA-2017-143343,2017-06-10,2017-06-13,First Class,OFF-AR-10002375,5
7320,BW-11200,US-2017-106579,2017-06-08,2017-06-13,Standard Class,OFF-BI-10000309,4
7321,MO-17800,US-2017-106663,2017-06-09,2017-06-13,Standard Class,FUR-TA-10000688,1
7322,MO-17800,US-2017-106663,2017-06-09,2017-06-13,Standard Class,FUR-FU-10002759,3
7323,MO-17800,US-2017-106663,2017-06-09,2017-06-13,Standard Class,OFF-PA-10002377,8
7324,FO-14305,US-2017-107979,2017-06-08,2017-06-13,Standard Class,TEC-AC-10002006,7
7325,FO-14305,US-2017-107979,2017-06-08,2017-06-13,Standard Class,OFF-BI-10000778,2
7326,FO-14305,US-2017-107979,2017-06-08,2017-06-13,Standard Class,OFF-ST-10002485,2
7361,ND-18460,CA-2017-107167,2017-06-10,2017-06-14,Standard Class,OFF-ST-10003805,8
7362,MM-18280,CA-2017-112172,2017-06-10,2017-06-14,Second Class,OFF-FA-10004395,3
7363,LW-17125,CA-2017-117436,2017-06-08,2017-06-14,Standard Class,OFF-BI-10004040,2
7364,SB-20185,CA-2017-119424,2017-06-12,2017-06-14,Second Class,TEC-PH-10002564,3
7365,SB-20185,CA-2017-119424,2017-06-12,2017-06-14,Second Class,OFF-PA-10001639,3
7366,TS-21610,CA-2017-124191,2017-06-12,2017-06-14,Second Class,FUR-FU-10002364,3
7367,ZD-21925,CA-2017-141481,2017-06-11,2017-06-14,First Class,OFF-AP-10004532,3
7368,LC-16930,CA-2017-167080,2017-06-10,2017-06-14,Standard Class,OFF-AR-10001868,5
7369,AG-10675,US-2017-146822,2017-06-09,2017-06-14,Standard Class,OFF-PA-10000249,4
7384,KN-16705,CA-2017-102554,2017-06-11,2017-06-15,Standard Class,OFF-AR-10001919,2
7385,SC-20305,CA-2017-106103,2017-06-10,2017-06-15,Standard Class,TEC-AC-10003832,4
7386,BD-11320,CA-2017-158071,2017-06-10,2017-06-15,Standard Class,OFF-ST-10001228,1
7387,BD-11320,CA-2017-158071,2017-06-10,2017-06-15,Standard Class,OFF-LA-10004689,4
7388,BD-11320,CA-2017-158071,2017-06-10,2017-06-15,Standard Class,TEC-PH-10002923,3
7420,SD-20485,CA-2017-102337,2017-06-13,2017-06-16,First Class,OFF-ST-10004804,4
7421,SD-20485,CA-2017-102337,2017-06-13,2017-06-16,First Class,TEC-PH-10002564,2
7422,SD-20485,CA-2017-102337,2017-06-13,2017-06-16,First Class,FUR-CH-10004289,7
7423,HG-15025,CA-2017-117821,2017-06-12,2017-06-16,Standard Class,TEC-AC-10004469,2
7428,PG-18895,CA-2017-122056,2017-06-13,2017-06-17,Standard Class,OFF-AR-10004260,7
7429,ZC-21910,CA-2017-133928,2017-06-11,2017-06-17,Standard Class,OFF-BI-10001525,4
7451,SB-20170,CA-2017-108441,2017-06-12,2017-06-18,Standard Class,OFF-BI-10000848,3
7452,SB-20170,CA-2017-108441,2017-06-12,2017-06-18,Standard Class,OFF-PA-10000697,4
7453,SB-20170,CA-2017-108441,2017-06-12,2017-06-18,Standard Class,FUR-CH-10000595,4
7454,SB-20170,CA-2017-108441,2017-06-12,2017-06-18,Standard Class,OFF-AR-10004691,3
