Customer_ID,Order_ID,Order_Date,Ship_Date,Ship_Mode,Product_ID,Product_Name,Quantity
LH-16900,CA-2014-109855,2014-09-01,2014-09-05,Standard Class,TEC-AC-10002842,WD My Passport Ultra 2TB Portable External Hard Drive,3
LH-16900,CA-2014-109855,2014-09-01,2014-09-05,Standard Class,OFF-BI-10004716,Wilson Jones Hanging Recycled Pressboard Data Binders,2
LT-16765,CA-2014-126522,2014-09-01,2014-09-05,Second Class,OFF-AR-10004042,"BOSTON Model 1800 Electric Pencil Sharpeners, Putty/Woodgrain",3
SJ-20500,CA-2014-143385,2014-08-31,2014-09-05,Standard Class,TEC-AC-10001635,KeyTronic KT400U2 - Keyboard - Black,9
JM-16195,CA-2014-157721,2014-09-02,2014-09-05,First Class,FUR-FU-10002116,"Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats",1
JM-16195,CA-2014-157721,2014-09-02,2014-09-05,First Class,OFF-AP-10001303,"Holmes Cool Mist Humidifier for the Whole House with 8-Gallon Output per Day, Extended Life Filter",1
CB-12535,CA-2015-100146,2015-05-14,2015-05-19,Standard Class,FUR-CH-10003833,Novimex Fabric Task Chair,2
CB-12535,CA-2015-100146,2015-05-14,2015-05-19,Standard Class,FUR-CH-10004495,"Global Leather and Oak Executive Chair, Black",3
CB-12535,CA-2015-100146,2015-05-14,2015-05-19,Standard Class,FUR-BO-10004015,"Bush Andora Bookcase, Maple/Graphite Gray Finish",5
CB-12535,CA-2015-100146,2015-05-14,2015-05-19,Standard Class,FUR-FU-10001979,Dana Halogen Swing-Arm Architect Lamp,3
WB-21850,CA-2016-126627,2016-10-10,2016-10-12,First Class,FUR-FU-10004963,"Eldon 400 Class Desk Accessories, Black Carbon",4
WB-21850,CA-2016-126627,2016-10-10,2016-10-12,First Class,OFF-BI-10001597,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",2
CC-12475,CA-2016-155033,2016-10-07,2016-10-12,Standard Class,OFF-PA-10000143,Astroparche Fine Business Paper,2
CC-12610,CA-2016-157707,2016-10-10,2016-10-12,First Class,FUR-CH-10004853,"Global Manager's Adjustable Task Chair, Storm",1
CC-12610,CA-2016-157707,2016-10-10,2016-10-12,First Class,FUR-BO-10001567,"Bush Westfield Collection Bookcases, Dark Cherry Finish, Fully Assembled",3
CC-12610,CA-2016-157707,2016-10-10,2016-10-12,First Class,TEC-PH-10002583,iOttie HLCRIO102 Car Mount,1
AS-10240,CA-2017-101049,2017-06-21,2017-06-25,Second Class,FUR-FU-10004415,"Stacking Tray, Side-Loading, Legal, Smoke",5
AS-10240,CA-2017-101049,2017-06-21,2017-06-25,Second Class,OFF-BI-10001510,Deluxe Heavy-Duty Vinyl Round Ring Binder,6
EH-14125,CA-2017-124744,2017-06-21,2017-06-25,Standard Class,OFF-BI-10002852,Ibico Standard Transparent Covers,5
EH-14125,CA-2017-124744,2017-06-21,2017-06-25,Standard Class,OFF-BI-10000145,Zipper Ring Binder Pockets,2
EH-14125,CA-2017-124744,2017-06-21,2017-06-25,Standard Class,OFF-PA-10001970,Xerox 1881,8
EH-14125,CA-2017-124744,2017-06-21,2017-06-25,Standard Class,OFF-PA-10001970,Xerox 1908,8
FO-14305,CA-2017-141992,2017-06-19,2017-06-25,Standard Class,OFF-SU-10002557,Fiskars Spring-Action Scissors,1
FO-14305,CA-2017-141992,2017-06-19,2017-06-25,Standard Class,OFF-ST-10003656,Safco Industrial Wire Shelving,2
AH-10690,CA-2015-166604,2015-05-15,2015-05-20,Second Class,OFF-EN-10004147,Wausau Papers Astrobrights Colored Envelopes,3
SC-20725,CA-2016-153661,2016-01-30,2016-01-31,First Class,OFF-BI-10004781,GBC Wire Binding Strips,2
SC-20725,CA-2016-153661,2016-01-30,2016-01-31,First Class,OFF-LA-10004689,Avery 512,9
SC-20725,CA-2016-153661,2016-01-30,2016-01-31,First Class,OFF-ST-10000675,"File Shuttle II and Handi-File, Black",9
DB-13615,CA-2016-135636,2016-10-08,2016-10-13,Standard Class,OFF-ST-10000676,Fellowes Econo/Stor Drawers,5
TB-21250,CA-2016-162614,2016-10-07,2016-10-13,Standard Class,OFF-BI-10004001,GBC Recycled VeloBinder Covers,2
RB-19465,CA-2017-105823,2017-06-22,2017-06-26,Standard Class,FUR-CH-10000454,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",2
JE-15475,CA-2017-132934,2017-06-20,2017-06-26,Standard Class,TEC-AC-10000927,Anker Ultrathin Bluetooth Wireless Keyboard Aluminum Cover with Stand,5
JE-15475,CA-2017-132934,2017-06-20,2017-06-26,Standard Class,OFF-BI-10001098,Acco D-Ring Binder w/DublLock,3
GA-14515,CA-2017-136350,2017-06-24,2017-06-26,Second Class,FUR-CH-10001891,Global Deluxe Office Fabric Chairs,2
GA-14515,CA-2017-136350,2017-06-24,2017-06-26,Second Class,FUR-FU-10003601,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",3
DB-13270,CA-2017-154011,2017-06-19,2017-06-26,Standard Class,FUR-TA-10000688,"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",3
DB-13270,CA-2017-154011,2017-06-19,2017-06-26,Standard Class,OFF-BI-10003166,GBC Plasticlear Binding Covers,3
KT-16480,CA-2017-159107,2017-06-24,2017-06-26,Second Class,OFF-FA-10001332,"Acco Banker's Clasps, 5 3/4""-Long",1
JS-15685,CA-2017-169999,2017-06-19,2017-06-26,Standard Class,OFF-BI-10004728,Wilson Jones Turn Tabs Binder Tool for Ring Binders,3
JS-15685,CA-2017-169999,2017-06-19,2017-06-26,Standard Class,OFF-ST-10001511,Space Solutions Commercial Steel Shelving,2
PR-18880,CA-2014-136861,2014-09-05,2014-09-07,First Class,FUR-FU-10001967,Telescoping Adjustable Floor Lamp,2
CV-12295,CA-2014-151792,2014-09-02,2014-09-07,Second Class,TEC-AC-10001606,Logitech Wireless Performance Mouse MX for PC and Mac,3
SC-20095,CA-2014-152268,2014-09-02,2014-09-07,Standard Class,OFF-BI-10001359,GBC DocuBind TL300 Electric Binding System,2
AG-10525,CA-2014-158281,2014-09-02,2014-09-07,Standard Class,TEC-MA-10002210,Epson TM-T88V Direct Thermal Printer - Monochrome - Desktop,3
HG-15025,CA-2015-165162,2015-05-14,2015-05-21,Standard Class,OFF-ST-10003470,"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",4
ON-18715,US-2015-117184,2015-05-17,2015-05-21,Standard Class,OFF-BI-10002082,GBC Twin Loop Wire Binding Elements,5
ON-18715,US-2015-117184,2015-05-17,2015-05-21,Standard Class,OFF-PA-10002250,Things To Do Today Pad,3
HG-14965,CA-2016-146437,2016-01-28,2016-02-01,Second Class,OFF-AR-10000588,Newell 345,2
TB-21250,US-2016-166660,2016-01-30,2016-02-01,Second Class,FUR-CH-10001190,Global Deluxe High-Back Office Chair in Storm,4
TB-21250,US-2016-166660,2016-01-30,2016-02-01,Second Class,FUR-BO-10000468,O'Sullivan 2-Shelf Heavy-Duty Bookcases,1
MZ-17335,CA-2016-114748,2016-10-09,2016-10-14,Standard Class,FUR-FU-10001488,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",2
MZ-17335,CA-2016-114748,2016-10-09,2016-10-14,Standard Class,OFF-AR-10001315,Newell 310,1
BW-11110,US-2016-126844,2016-10-08,2016-10-14,Standard Class,FUR-FU-10004909,Contemporary Wood/Metal Frame,8
EB-13975,US-2016-150357,2016-10-10,2016-10-14,Standard Class,OFF-SU-10004498,Martin-Yale Premier Letter Opener,2
EB-13975,US-2016-150357,2016-10-10,2016-10-14,Standard Class,OFF-BI-10002557,Presstex Flexible Ring Binders,3
TR-21325,CA-2017-101434,2017-06-20,2017-06-27,Standard Class,TEC-AC-10002402,Razer Kraken PRO Over Ear PC and Music Headset,3
TR-21325,CA-2017-101434,2017-06-20,2017-06-27,Standard Class,OFF-LA-10003223,Avery 508,2
ST-20530,CA-2017-106852,2017-06-20,2017-06-27,Standard Class,OFF-PA-10001639,Xerox 203,6
ST-20530,CA-2017-106852,2017-06-20,2017-06-27,Standard Class,OFF-AR-10003829,Newell 35,2
SB-20185,CA-2017-116127,2017-06-25,2017-06-27,Second Class,FUR-BO-10002213,DMI Eclipse Executive Suite Bookcases,1
SB-20185,CA-2017-116127,2017-06-25,2017-06-27,Second Class,FUR-BO-10002213,"Sauder Forest Hills Library, Woodland Oak Finish",1
TH-21550,CA-2017-133256,2017-06-26,2017-06-27,First Class,OFF-AR-10003158,Fluorescent Highlighters by Dixon,4
TH-21550,CA-2017-133256,2017-06-26,2017-06-27,First Class,OFF-PA-10001622,"Ampad Poly Cover Wirebound Steno Book, 6"" x 9"" Assorted Colors, Gregg Ruled",1
TH-21550,CA-2017-133256,2017-06-26,2017-06-27,First Class,TEC-PH-10002660,Nortel Networks T7316 E Nt8 B27,8
PG-18895,US-2017-135986,2017-06-20,2017-06-27,Standard Class,OFF-PA-10001534,Xerox 230,5
PG-18895,US-2017-135986,2017-06-20,2017-06-27,Standard Class,TEC-PH-10003691,BlackBerry Q10,4
BM-11785,CA-2014-106971,2014-09-02,2014-09-08,Standard Class,TEC-AC-10000844,Logitech Gaming G510s - Keyboard,7
FC-14335,CA-2015-138492,2015-05-15,2015-05-22,Standard Class,OFF-ST-10002583,Fellowes Neat Ideas Storage Cubes,2
AJ-10780,CA-2015-165554,2015-05-18,2015-05-22,Standard Class,OFF-PA-10003724,"Wirebound Message Book, 4 per Page",2
AB-10150,CA-2016-147970,2016-01-31,2016-02-02,Second Class,OFF-PA-10003936,Xerox 1994,3
EP-13915,CA-2016-113390,2016-10-11,2016-10-15,Standard Class,OFF-AR-10001446,Newell 309,3
EP-13915,CA-2016-113390,2016-10-11,2016-10-15,Standard Class,OFF-AR-10003183,Avery Fluorescent Highlighter Four-Color Set,2
MP-17965,CA-2016-116974,2016-10-09,2016-10-15,Standard Class,TEC-PH-10004897,Mediabridge Sport Armband iPhone 5s,4
PM-19135,CA-2016-149685,2016-10-08,2016-10-15,Standard Class,OFF-LA-10004545,Avery 50,6
CJ-12010,CA-2017-122105,2017-06-24,2017-06-28,Standard Class,OFF-AR-10004344,Bulldog Vacuum Base Pencil Sharpener,8
SC-20575,CA-2017-132955,2017-06-24,2017-06-28,Standard Class,OFF-BI-10002735,GBC Prestige Therm-A-Bind Covers,3
PL-18925,CA-2017-165757,2017-06-22,2017-06-28,Standard Class,OFF-BI-10003982,Wilson Jones Century Plastic Molded Ring Binders,5
PL-18925,CA-2017-165757,2017-06-22,2017-06-28,Standard Class,OFF-BI-10003166,GBC Plasticlear Binding Covers,3
PL-18925,CA-2017-165757,2017-06-22,2017-06-28,Standard Class,OFF-ST-10004835,Plastic Stacking Crates & Casters,2
VP-21760,CA-2014-130449,2014-09-06,2014-09-09,First Class,OFF-LA-10001934,Avery 516,8
VP-21760,CA-2014-130449,2014-09-06,2014-09-09,First Class,FUR-FU-10001487,"Eldon Expressions Wood and Plastic Desk Accessories, Cherry Wood",6
DV-13465,CA-2015-100251,2015-05-17,2015-05-23,Standard Class,OFF-SU-10000898,"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L",4
DV-13465,CA-2015-100251,2015-05-17,2015-05-23,Standard Class,OFF-LA-10003766,Self-Adhesive Removable Labels,10
JF-15490,CA-2016-164483,2016-01-30,2016-02-03,Standard Class,OFF-BI-10000014,Heavy-Duty E-Z-D Binders,2
DF-13135,CA-2016-168032,2016-01-30,2016-02-03,Standard Class,OFF-BI-10000546,Avery Durable Binders,3
DF-13135,CA-2016-168032,2016-01-30,2016-02-03,Standard Class,TEC-PH-10004241,Nokia Lumia 1020,4
DF-13135,CA-2016-168032,2016-01-30,2016-02-03,Standard Class,FUR-TA-10004256,Bretford “Just In Time” Height-Adjustable Multi-Task Work Tables,3
CK-12760,US-2016-140809,2016-02-01,2016-02-03,First Class,OFF-ST-10002214,X-Rack File for Hanging Folders,5
MB-17305,CA-2017-105074,2017-06-24,2017-06-29,Standard Class,OFF-PA-10002666,Southworth 25% Cotton Linen-Finish Paper & Envelopes,3
PW-19030,CA-2017-116988,2017-06-27,2017-06-29,Second Class,OFF-PA-10003848,Xerox 1997,3
PW-19030,CA-2017-116988,2017-06-27,2017-06-29,Second Class,FUR-FU-10001290,Executive Impressions Supervisor Wall Clock,3
PW-19030,CA-2017-116988,2017-06-27,2017-06-29,Second Class,TEC-AC-10003832,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,5
PW-19030,CA-2017-116988,2017-06-27,2017-06-29,Second Class,TEC-AC-10003832,Logitech P710e Mobile Speakerphone,5
JK-15730,CA-2017-155936,2017-06-22,2017-06-29,Standard Class,OFF-BI-10002432,Wilson Jones Standard D-Ring Binders,3
AM-10705,US-2017-124821,2017-06-25,2017-06-29,Second Class,FUR-TA-10000688,"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",4
SZ-20035,CA-2014-105165,2014-09-07,2014-09-10,First Class,OFF-AR-10003179,Dixon Ticonderoga Core-Lock Colored Pencils,3
SZ-20035,CA-2014-105165,2014-09-07,2014-09-10,First Class,FUR-TA-10004154,"Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer",1
SZ-20035,CA-2014-105165,2014-09-07,2014-09-10,First Class,TEC-AC-10002718,Belkin Standard 104 key USB Keyboard,4
SZ-20035,CA-2014-105165,2014-09-07,2014-09-10,First Class,TEC-PH-10000675,Panasonic KX TS3282B Corded phone,3
SZ-20035,CA-2014-105165,2014-09-07,2014-09-10,First Class,OFF-BI-10000050,"Angle-D Binders with Locking Rings, Label Holders",2
NP-18700,CA-2014-106572,2014-09-05,2014-09-10,Standard Class,OFF-ST-10000585,Economy Rollaway Files,2
SG-20470,CA-2015-153535,2015-05-20,2015-05-24,Standard Class,FUR-FU-10001986,"Dana Fluorescent Magnifying Lamp, White, 36""",4
SG-20470,CA-2015-153535,2015-05-20,2015-05-24,Standard Class,OFF-BI-10001031,Pressboard Data Binders by Wilson Jones,4
HE-14800,CA-2016-114944,2016-01-30,2016-02-04,Standard Class,OFF-PA-10003892,Xerox 1943,4
SC-20050,CA-2016-129238,2016-01-31,2016-02-04,Standard Class,OFF-PA-10002764,Easy-staple paper,5
SC-20050,CA-2016-129238,2016-01-31,2016-02-04,Standard Class,TEC-PH-10004120,AT&T 1080 Phone,1
JK-15325,CA-2016-158043,2016-01-31,2016-02-04,Second Class,OFF-EN-10003134,Staple envelope,2
SE-20110,CA-2016-158841,2016-02-02,2016-02-04,Second Class,FUR-FU-10001731,Acrylic Self-Standing Desk Frames,7
SE-20110,CA-2016-158841,2016-02-02,2016-02-04,Second Class,OFF-BI-10002557,Presstex Flexible Ring Binders,8
SE-20110,CA-2016-158841,2016-02-02,2016-02-04,Second Class,TEC-MA-10001127,"HP Designjet T520 Inkjet Large Format Printer - 24"" Color",5
NC-18625,US-2016-100839,2016-10-13,2016-10-17,Standard Class,FUR-TA-10004575,Hon 5100 Series Wood Tables,5
NC-18625,US-2016-100839,2016-10-13,2016-10-17,Standard Class,FUR-FU-10001617,"Executive Impressions 8-1/2"" Career Panel/Partition Cubicle Clock",3
DO-13435,CA-2017-100636,2017-06-26,2017-06-30,Standard Class,OFF-ST-10004123,Safco Industrial Wire Shelving System,3
SC-20260,CA-2017-107132,2017-06-26,2017-06-30,Standard Class,OFF-PA-10003790,Xerox 1991,3
SC-20260,CA-2017-107132,2017-06-26,2017-06-30,Standard Class,OFF-ST-10001490,"Hot File 7-Pocket, Floor Stand",4
SC-20260,CA-2017-107132,2017-06-26,2017-06-30,Standard Class,OFF-BI-10001071,GBC ProClick Punch Binding System,2
SC-20260,CA-2017-107132,2017-06-26,2017-06-30,Standard Class,OFF-SU-10002503,Acme Preferred Stainless Steel Scissors,5
ME-17725,CA-2017-137449,2017-06-29,2017-06-30,First Class,FUR-TA-10002855,Bevis Round Conference Table Top & Single Column Base,3
ME-17725,CA-2017-137449,2017-06-29,2017-06-30,First Class,FUR-BO-10000780,O'Sullivan Plantations 2-Door Library in Landvery Oak,3
ME-17725,CA-2017-137449,2017-06-29,2017-06-30,First Class,OFF-AP-10000240,Belkin F9G930V10-GRY 9 Outlet Surge,2
WB-21850,CA-2017-138149,2017-06-29,2017-06-30,First Class,OFF-ST-10002974,"Trav-L-File Heavy-Duty Shuttle II, Black",3
WB-21850,CA-2017-138149,2017-06-29,2017-06-30,First Class,OFF-BI-10003091,GBC DocuBind TL200 Manual Binding Machine,5
WB-21850,CA-2017-138149,2017-06-29,2017-06-30,First Class,TEC-AC-10001284,Enermax Briskie RF Wireless Keyboard and Mouse Combo,3
WB-21850,CA-2017-138149,2017-06-29,2017-06-30,First Class,OFF-AR-10000255,Newell 328,2
NP-18700,CA-2017-138310,2017-06-26,2017-06-30,Standard Class,TEC-AC-10001990,Kensington Orbit Wireless Mobile Trackball for PC and Mac,9
SC-20725,CA-2017-163531,2017-06-26,2017-06-30,Standard Class,TEC-PH-10001425,Mophie Juice Pack Helium for iPhone,3
SG-20470,US-2017-102890,2017-06-30,2017-06-30,Same Day,FUR-TA-10000577,Bretford CR4500 Series Slim Rectangular Table,5
MC-17635,US-2017-151316,2017-06-24,2017-06-30,Standard Class,OFF-PA-10000327,Xerox 1971,3
MC-17635,US-2017-151316,2017-06-24,2017-06-30,Standard Class,OFF-BI-10004632,Ibico Hi-Tech Manual Binding System,3
MC-17635,US-2017-151316,2017-06-24,2017-06-30,Standard Class,OFF-BI-10004632,GBC Binding covers,3
KC-16255,CA-2014-163293,2014-09-08,2014-09-11,First Class,TEC-AC-10000023,"Maxell 74 Minute CD-R Spindle, 50/Pack",4
KC-16255,CA-2014-163293,2014-09-08,2014-09-11,First Class,TEC-AC-10004209,Memorex Froggy Flash Drive 4 GB,3
NF-18595,US-2014-131870,2014-09-09,2014-09-11,First Class,OFF-AR-10000634,Newell 320,9
NF-18595,US-2014-131870,2014-09-09,2014-09-11,First Class,FUR-FU-10002501,Nu-Dell Executive Frame,6
ME-18010,CA-2015-169278,2015-05-21,2015-05-25,Standard Class,OFF-BI-10001636,Ibico Plastic and Wire Spiral Binding Combs,4
PP-18955,US-2016-108504,2016-02-05,2016-02-05,Same Day,OFF-PA-10000357,Xerox 1888,3
PP-18955,US-2016-108504,2016-02-05,2016-02-05,Same Day,OFF-PA-10000357,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",3
PP-18955,US-2016-108504,2016-02-05,2016-02-05,Same Day,OFF-EN-10003001,Ames Color-File Green Diamond Border X-ray Mailers,2
PP-18955,US-2016-108504,2016-02-05,2016-02-05,Same Day,TEC-PH-10000215,Plantronics Cordless Phone Headset with In-line Volume - M214C,3
PP-18955,US-2016-108504,2016-02-05,2016-02-05,Same Day,OFF-PA-10001289,White Computer Printout Paper by Universal,9
PP-18955,US-2016-108504,2016-02-05,2016-02-05,Same Day,FUR-BO-10004015,"Bush Andora Bookcase, Maple/Graphite Gray Finish",2
PP-18955,US-2016-108504,2016-02-05,2016-02-05,Same Day,TEC-PH-10003645,Aastra 57i VoIP phone,3
PP-18955,US-2016-108504,2016-02-05,2016-02-05,Same Day,OFF-FA-10000053,Revere Boxed Rubber Bands by Revere,5
PP-18955,US-2016-108504,2016-02-05,2016-02-05,Same Day,FUR-FU-10004091,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",3
PP-18955,US-2016-108504,2016-02-05,2016-02-05,Same Day,FUR-FU-10004091,"Eldon 200 Class Desk Accessories, Black",3
PP-18955,US-2016-108504,2016-02-05,2016-02-05,Same Day,OFF-PA-10003892,Xerox 1943,7
PP-18955,US-2016-108504,2016-02-05,2016-02-05,Same Day,OFF-ST-10004804,"Belkin 19"" Vented Equipment Shelf, Black",3
PP-18955,US-2016-108504,2016-02-05,2016-02-05,Same Day,OFF-ST-10002344,"Carina 42""Hx23 3/4""W Media Storage Unit",1
PW-19030,CA-2016-113607,2016-10-14,2016-10-18,Standard Class,TEC-PH-10004094,Motorola L703CM,7
PW-19030,CA-2016-113607,2016-10-14,2016-10-18,Standard Class,OFF-PA-10001970,Xerox 1881,2
PW-19030,CA-2016-113607,2016-10-14,2016-10-18,Standard Class,OFF-PA-10001970,Xerox 1908,2
CP-12340,US-2016-108098,2016-10-14,2016-10-18,Standard Class,TEC-AC-10000865,WD My Passport Ultra 500GB Portable External Hard Drive,3
NH-18610,CA-2017-100384,2017-06-24,2017-07-01,Standard Class,OFF-AR-10002135,Boston Heavy-Duty Trimline Electric Pencil Sharpeners,8
NH-18610,CA-2017-100384,2017-06-24,2017-07-01,Standard Class,OFF-AR-10003514,4009 Highlighters by Sanford,9
FM-14380,CA-2017-134796,2017-06-25,2017-07-01,Standard Class,TEC-PH-10003505,Geemarc AmpliPOWER60,2
DR-12880,CA-2017-148810,2017-06-26,2017-07-01,Standard Class,FUR-CH-10001545,Hon Comfortask Task/Swivel Chairs,3
DR-12880,CA-2017-148810,2017-06-26,2017-07-01,Standard Class,OFF-LA-10004689,Avery 512,6
GT-14710,CA-2017-151190,2017-06-27,2017-07-01,Standard Class,OFF-PA-10000575,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",3
DB-13405,CA-2017-157091,2017-06-26,2017-07-01,Standard Class,FUR-FU-10000293,Eldon Antistatic Chair Mats for Low to Medium Pile Carpets,5
LR-17035,CA-2014-109918,2014-09-07,2014-09-12,Second Class,OFF-SU-10004290,"Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut",4
LR-17035,CA-2014-109918,2014-09-07,2014-09-12,Second Class,OFF-BI-10004308,Avery Legal 4-Ring Binder,5
LR-17035,CA-2014-109918,2014-09-07,2014-09-12,Second Class,OFF-PA-10000174,"Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book",2
SP-20620,CA-2014-123127,2014-09-08,2014-09-12,Standard Class,OFF-AP-10001962,Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210,2
RR-19525,CA-2014-126403,2014-09-09,2014-09-12,Second Class,OFF-ST-10000078,Tennsco 6- and 18-Compartment Lockers,5
RR-19525,CA-2014-126403,2014-09-09,2014-09-12,Second Class,OFF-PA-10001144,Xerox 1913,3
RR-19525,CA-2014-126403,2014-09-09,2014-09-12,Second Class,OFF-PA-10004665,Advantus Motivational Note Cards,2
RR-19525,CA-2014-126403,2014-09-09,2014-09-12,Second Class,FUR-CH-10003761,Global Italian Leather Office Chair,6
TB-21400,CA-2014-131002,2014-09-07,2014-09-12,Second Class,OFF-PA-10000223,Xerox 2000,2
TB-21400,CA-2014-131002,2014-09-07,2014-09-12,Second Class,FUR-FU-10004665,"3M Polarizing Task Lamp with Clamp Arm, Light Gray",6
TB-21400,CA-2014-131002,2014-09-07,2014-09-12,Second Class,FUR-FU-10004270,"Eldon Image Series Desk Accessories, Burgundy",3
TB-21400,CA-2014-131002,2014-09-07,2014-09-12,Second Class,FUR-FU-10004270,"Executive Impressions 13"" Clairmont Wall Clock",3
TB-21400,CA-2014-131002,2014-09-07,2014-09-12,Second Class,TEC-PH-10000215,Plantronics Cordless Phone Headset with In-line Volume - M214C,3
TB-21400,CA-2014-131002,2014-09-07,2014-09-12,Second Class,OFF-BI-10000948,"GBC Laser Imprintable Binding System Covers, Desert Sand",3
GZ-14470,CA-2014-132500,2014-09-08,2014-09-12,Standard Class,TEC-AC-10001383,Logitech Wireless Touch Keyboard K400,2
BM-11140,CA-2014-139892,2014-09-08,2014-09-12,Standard Class,OFF-AP-10002518,Kensington 7 Outlet MasterPiece Power Center,5
BM-11140,CA-2014-139892,2014-09-08,2014-09-12,Standard Class,TEC-MA-10000822,Lexmark MX611dhe Monochrome Laser Printer,8
BM-11140,CA-2014-139892,2014-09-08,2014-09-12,Standard Class,OFF-AR-10002656,Sanford Liquid Accent Highlighters,6
BM-11140,CA-2014-139892,2014-09-08,2014-09-12,Standard Class,OFF-AR-10004441,BIC Brite Liner Highlighters,3
BM-11140,CA-2014-139892,2014-09-08,2014-09-12,Standard Class,OFF-ST-10000991,Space Solutions HD Industrial Steel Shelving.,3
BM-11140,CA-2014-139892,2014-09-08,2014-09-12,Standard Class,FUR-CH-10004287,SAFCO Arco Folding Chair,9
BM-11140,CA-2014-139892,2014-09-08,2014-09-12,Standard Class,TEC-PH-10003931,JBL Micro Wireless Portable Bluetooth Speaker,3
SB-20185,CA-2015-149846,2015-05-22,2015-05-26,Standard Class,OFF-LA-10004484,Avery 476,2
SB-20185,CA-2015-149846,2015-05-22,2015-05-26,Standard Class,TEC-PH-10003645,Aastra 57i VoIP phone,6
SB-20185,CA-2015-149846,2015-05-22,2015-05-26,Standard Class,OFF-ST-10002406,Pizazz Global Quick File,7
SB-20185,CA-2015-149846,2015-05-22,2015-05-26,Standard Class,TEC-MA-10004002,Zebra GX420t Direct Thermal/Thermal Transfer Printer,7
VS-21820,US-2015-165512,2015-05-24,2015-05-26,Second Class,FUR-CH-10002880,"Global High-Back Leather Tilter, Burgundy",7
VS-21820,US-2015-165512,2015-05-24,2015-05-26,Second Class,OFF-BI-10001249,Avery Heavy-Duty EZD View Binder with Locking Rings,6
BF-11170,CA-2016-159891,2016-01-31,2016-02-06,Standard Class,OFF-BI-10003527,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,1
BF-11170,CA-2016-159891,2016-01-31,2016-02-06,Standard Class,OFF-EN-10004483,"#10 White Business Envelopes,4 1/8 x 9 1/2",8
BE-11410,CA-2016-125220,2016-10-14,2016-10-19,Standard Class,TEC-AC-10003033,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,5
LC-16885,CA-2016-145583,2016-10-13,2016-10-19,Standard Class,OFF-BI-10004781,GBC Wire Binding Strips,3
LC-16885,CA-2016-145583,2016-10-13,2016-10-19,Standard Class,FUR-FU-10001706,Longer-Life Soft White Bulbs,14
LC-16885,CA-2016-145583,2016-10-13,2016-10-19,Standard Class,OFF-PA-10001804,Xerox 195,3
LC-16885,CA-2016-145583,2016-10-13,2016-10-19,Standard Class,OFF-AR-10001149,"Avery Hi-Liter Comfort Grip Fluorescent Highlighter, Yellow Ink",4
LC-16885,CA-2016-145583,2016-10-13,2016-10-19,Standard Class,OFF-AR-10001149,"Sanford Colorific Colored Pencils, 12/Box",4
LC-16885,CA-2016-145583,2016-10-13,2016-10-19,Standard Class,OFF-SU-10001218,Fiskars Softgrip Scissors,6
LC-16885,CA-2016-145583,2016-10-13,2016-10-19,Standard Class,OFF-FA-10002988,Ideal Clamps,2
LC-16885,CA-2016-145583,2016-10-13,2016-10-19,Standard Class,OFF-PA-10001736,Xerox 1880,1
HA-14920,CA-2016-154018,2016-10-13,2016-10-19,Standard Class,OFF-AR-10002067,Newell 334,1
HA-14920,CA-2016-154018,2016-10-13,2016-10-19,Standard Class,OFF-BI-10004140,Avery Non-Stick Binders,7
HA-14920,CA-2016-154018,2016-10-13,2016-10-19,Standard Class,OFF-PA-10000551,Array Memo Cubes,2
HA-14920,CA-2016-154018,2016-10-13,2016-10-19,Standard Class,TEC-AC-10002402,Razer Kraken PRO Over Ear PC and Music Headset,3
HA-14920,CA-2016-154018,2016-10-13,2016-10-19,Standard Class,FUR-FU-10003394,"Tenex ""The Solids"" Textured Chair Mats",5
JC-15775,CA-2017-109393,2017-06-30,2017-07-02,Second Class,FUR-BO-10003966,"Sauder Facets Collection Library, Sky Alder Finish",3
OT-18730,CA-2017-115364,2017-06-26,2017-07-02,Standard Class,OFF-ST-10002486,Eldon Shelf Savers Cubes and Bins,12
ML-17755,CA-2017-133648,2017-06-25,2017-07-02,Standard Class,OFF-AR-10002257,"Eldon Spacemaker Box, Quick-Snap Lid, Clear",2
